date,state,epidemiological_week_2019,epidemiological_week_2020,new_deaths_sars_2019,new_deaths_pneumonia_2019,new_deaths_respiratory_failure_2019,new_deaths_septicemia_2019,new_deaths_indeterminate_2019,new_deaths_others_2019,new_deaths_sars_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_septicemia_2020,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_covid19,deaths_sars_2019,deaths_pneumonia_2019,deaths_respiratory_failure_2019,deaths_septicemia_2019,deaths_indeterminate_2019,deaths_others_2019,deaths_sars_2020,deaths_pneumonia_2020,deaths_respiratory_failure_2020,deaths_septicemia_2020,deaths_indeterminate_2020,deaths_others_2020,deaths_covid19,new_deaths_total_2019,new_deaths_total_2020,deaths_total_2019,deaths_total_2020
2020-02-15,MS,7,7,0,9,2,3,0,18,0,13,4,5,0,14,0,3,376,159,232,8,921,3,377,170,239,7,908,0,32,36,1699,1704
2020-02-15,MT,7,7,0,2,2,0,0,21,0,0,0,2,0,28,0,1,93,62,85,3,953,2,113,47,95,8,1078,0,25,30,1197,1343
2020-02-15,PA,7,7,0,4,5,3,0,26,0,6,3,2,2,20,0,1,252,144,179,24,1126,1,234,172,194,24,1025,0,38,33,1726,1650
2020-02-15,PB,7,7,0,15,6,9,0,41,0,14,4,10,0,36,0,5,512,302,446,14,1696,4,532,278,430,21,1646,0,71,64,2975,2911
2020-02-15,PE,7,7,0,23,13,29,0,84,0,15,13,40,0,83,0,2,896,542,1555,41,3713,6,971,588,1632,56,3818,0,149,151,6749,7071
2020-02-15,PI,7,7,0,7,4,9,0,22,0,5,2,3,0,18,0,3,272,216,228,8,800,2,242,168,169,6,753,0,42,28,1527,1340
2020-02-15,PR,7,7,0,33,17,24,0,87,0,27,6,19,2,101,0,9,1264,544,1162,43,4211,10,1306,560,1080,40,4284,0,161,155,7233,7280
2020-02-15,RJ,7,7,0,66,19,45,0,163,0,58,18,59,2,209,0,16,2608,1050,2840,5,8480,11,2766,1084,2534,209,8178,0,293,346,14999,14782
2020-02-15,RN,7,7,0,8,1,4,0,21,0,6,4,8,0,18,0,1,352,130,241,10,878,1,319,130,279,10,991,0,34,36,1612,1730
2020-02-15,RO,7,7,0,0,2,4,0,7,0,2,0,4,0,13,0,1,111,66,110,7,517,1,112,63,87,11,408,0,13,19,812,682
2020-02-15,RR,7,7,0,0,0,0,0,1,0,1,1,1,0,5,0,0,37,13,34,0,141,0,46,24,50,1,154,0,1,8,225,275
2020-02-15,RS,7,7,0,30,20,35,0,97,0,28,15,37,2,122,0,5,1525,772,1387,74,4994,10,1575,769,1526,76,5507,0,182,204,8757,9463
2020-02-15,SC,7,7,0,21,7,24,1,56,0,15,4,18,1,59,0,4,762,383,656,28,2644,3,722,351,659,18,2581,0,109,97,4477,4334
2020-02-15,SE,7,7,0,3,3,5,1,24,0,8,6,6,1,19,0,4,196,119,244,15,760,0,209,115,243,14,728,0,36,40,1338,1309
2020-02-15,SP,7,7,0,164,70,104,2,391,1,180,75,125,6,439,0,24,8481,3012,5606,182,19098,37,8073,2883,5258,231,19203,0,731,826,36403,35685
2020-02-15,TO,7,7,0,6,1,1,0,10,0,5,1,1,0,6,0,2,94,50,67,5,373,0,117,56,78,4,323,0,18,13,591,578
2020-02-16,AC,7,8,0,2,0,0,0,5,0,4,0,1,0,3,0,1,97,29,41,1,237,1,105,29,61,5,303,0,7,8,406,504
2020-02-16,AL,7,8,0,10,3,7,0,18,0,7,3,1,0,35,0,0,259,163,227,8,894,2,257,197,263,13,1166,0,38,46,1551,1898
2020-02-16,AM,7,8,0,3,0,5,0,31,0,3,0,3,0,30,0,5,225,66,226,18,999,5,263,91,288,18,928,0,39,36,1539,1593
2020-02-16,AP,7,8,0,1,0,2,0,2,0,2,0,0,0,2,0,0,47,17,51,3,133,1,37,29,41,2,134,0,5,4,251,244
2020-02-16,BA,7,8,0,11,9,22,0,116,0,21,8,17,0,90,0,4,764,752,1008,21,4316,10,688,733,1002,16,4204,0,158,136,6865,6653
2020-02-16,CE,7,8,1,19,6,7,0,50,0,21,13,16,0,63,0,6,784,291,592,18,2881,7,823,349,607,14,2906,0,83,113,4572,4706
2020-02-16,DF,7,8,0,11,3,7,1,16,0,7,4,11,0,13,0,3,389,105,279,17,866,5,422,120,309,8,893,0,38,35,1659,1757
2020-02-16,ES,7,8,0,4,3,9,0,38,0,11,2,11,0,31,0,6,556,183,468,2,1578,5,576,177,505,1,1625,0,54,55,2793,2889
2020-02-16,GO,7,8,1,20,2,8,0,41,0,10,10,13,0,39,0,6,748,364,490,16,1841,6,764,398,508,18,1785,0,72,72,3465,3479
2020-02-16,MA,7,8,0,7,4,4,0,26,0,8,3,6,0,35,0,1,247,186,228,11,1242,1,209,198,171,8,1189,0,41,52,1915,1776
2020-02-16,MG,7,8,4,35,27,51,5,175,1,50,31,45,11,182,0,20,2475,1251,2264,252,7959,14,2544,1328,2224,221,7906,0,297,320,14221,14237
2020-02-16,MS,7,8,0,9,4,7,0,16,0,6,2,7,1,23,0,3,385,163,239,8,937,3,383,172,246,8,931,0,36,39,1735,1743
2020-02-16,MT,7,8,1,2,2,2,0,28,0,1,2,2,0,19,0,2,95,64,87,3,981,2,114,49,97,8,1097,0,35,24,1232,1367
2020-02-16,PA,7,8,0,5,2,4,0,22,0,9,4,0,0,11,0,1,257,146,183,24,1148,1,243,176,194,24,1036,0,33,24,1759,1674
2020-02-16,PB,7,8,0,9,4,12,0,43,0,12,5,5,0,30,0,5,521,306,458,14,1739,4,544,283,435,21,1676,0,68,52,3043,2963
2020-02-16,PE,7,8,0,18,7,33,0,84,0,19,19,37,0,87,0,2,914,549,1588,41,3797,6,990,607,1669,56,3905,0,142,162,6891,7233
2020-02-16,PI,7,8,0,5,2,5,0,24,0,5,2,5,0,13,0,3,277,218,233,8,824,2,247,170,174,6,766,0,36,25,1563,1365
2020-02-16,PR,7,8,0,24,8,26,0,78,0,22,16,26,2,114,0,9,1288,552,1188,43,4289,10,1328,576,1106,42,4398,0,136,180,7369,7460
2020-02-16,RJ,7,8,1,59,32,58,0,175,0,58,21,55,3,196,0,17,2667,1082,2898,5,8655,11,2824,1105,2589,212,8374,0,325,333,15324,15115
2020-02-16,RN,7,8,0,6,3,5,0,18,0,8,3,7,0,24,0,1,358,133,246,10,896,1,327,133,286,10,1015,0,32,42,1644,1772
2020-02-16,RO,7,8,0,3,0,0,0,5,0,4,4,1,0,17,0,1,114,66,110,7,522,1,116,67,88,11,425,0,8,26,820,708
2020-02-16,RR,7,8,0,1,0,0,0,1,0,0,0,0,0,4,0,0,38,13,34,0,142,0,46,24,50,1,158,0,2,4,227,279
2020-02-16,RS,7,8,0,30,17,36,1,117,0,31,19,33,2,132,0,5,1555,789,1423,75,5111,10,1606,788,1559,78,5639,0,201,217,8958,9680
2020-02-16,SC,7,8,0,15,9,14,0,61,0,18,7,12,1,58,0,4,777,392,670,28,2705,3,740,358,671,19,2639,0,99,96,4576,4430
2020-02-16,SE,7,8,0,3,1,12,2,23,0,6,2,6,0,13,0,4,199,120,256,17,783,0,215,117,249,14,741,0,41,27,1379,1336
2020-02-16,SP,7,8,0,172,66,116,5,415,2,180,73,102,6,457,0,24,8653,3078,5722,187,19513,39,8253,2956,5360,237,19660,0,774,820,37177,36505
2020-02-16,TO,7,8,0,1,0,1,0,6,0,1,2,0,0,10,0,2,95,50,68,5,379,0,118,58,78,4,333,0,8,13,599,591
2020-02-17,AC,8,8,0,3,2,0,0,6,0,3,1,0,0,4,0,1,100,31,41,1,243,1,108,30,61,5,307,0,11,8,417,512
2020-02-17,AL,8,8,0,3,2,5,1,29,0,4,0,4,0,26,0,0,262,165,232,9,923,2,261,197,267,13,1192,0,40,34,1591,1932
2020-02-17,AM,8,8,0,7,3,3,0,19,0,5,7,2,0,22,0,5,232,69,229,18,1018,5,268,98,290,18,950,0,32,36,1571,1629
2020-02-17,AP,8,8,0,3,0,0,0,3,0,0,1,0,0,2,0,0,50,17,51,3,136,1,37,30,41,2,136,0,6,3,257,247
2020-02-17,BA,8,8,0,12,15,16,0,93,0,12,18,16,0,93,0,4,776,767,1024,21,4409,10,700,751,1018,16,4297,0,136,139,7001,6792
2020-02-17,CE,8,8,0,26,10,10,0,40,0,13,9,14,0,55,0,6,810,301,602,18,2921,7,836,358,621,14,2961,0,86,91,4658,4797
2020-02-17,DF,8,8,0,6,3,6,0,15,0,8,4,6,1,15,0,3,395,108,285,17,881,5,430,124,315,9,908,0,30,34,1689,1791
2020-02-17,ES,8,8,0,11,6,11,0,28,0,11,2,9,0,40,0,6,567,189,479,2,1606,5,587,179,514,1,1665,0,56,62,2849,2951
2020-02-17,GO,8,8,0,13,7,10,0,39,0,18,7,7,1,29,0,6,761,371,500,16,1880,6,782,405,515,19,1814,0,69,62,3534,3541
2020-02-17,MA,8,8,0,8,4,9,0,31,0,5,5,1,1,21,0,1,255,190,237,11,1273,1,214,203,172,9,1210,0,52,33,1967,1809
2020-02-17,MG,8,8,0,42,25,43,5,167,0,49,26,54,5,170,0,20,2517,1276,2307,257,8126,14,2593,1354,2278,226,8076,0,282,304,14503,14541
2020-02-17,MS,8,8,0,6,3,4,0,19,0,9,4,4,0,26,0,3,391,166,243,8,956,3,392,176,250,8,957,0,32,43,1767,1786
2020-02-17,MT,8,8,0,2,0,3,0,16,0,1,4,3,0,23,0,2,97,64,90,3,997,2,115,53,100,8,1120,0,21,31,1253,1398
2020-02-17,PA,8,8,0,4,4,1,0,23,0,8,1,4,0,24,0,1,261,150,184,24,1171,1,251,177,198,24,1060,0,32,37,1791,1711
2020-02-17,PB,8,8,0,11,6,15,0,31,0,11,5,11,0,31,0,5,532,312,473,14,1770,4,555,288,446,21,1707,0,63,58,3106,3021
2020-02-17,PE,8,8,0,24,8,43,2,91,0,17,16,41,4,75,0,2,938,557,1631,43,3888,6,1007,623,1710,60,3980,0,168,153,7059,7386
2020-02-17,PI,8,8,0,6,4,1,0,20,0,3,6,4,0,12,0,3,283,222,234,8,844,2,250,176,178,6,778,0,31,25,1594,1390
2020-02-17,PR,8,8,0,27,10,22,2,85,1,31,15,30,1,99,0,9,1315,562,1210,45,4374,11,1359,591,1136,43,4497,0,146,177,7515,7637
2020-02-17,RJ,8,8,0,63,25,63,0,175,0,50,23,54,3,209,0,17,2730,1107,2961,5,8830,11,2874,1128,2643,215,8583,0,326,339,15650,15454
2020-02-17,RN,8,8,0,10,3,4,0,17,0,8,3,13,0,17,0,1,368,136,250,10,913,1,335,136,299,10,1032,0,34,41,1678,1813
2020-02-17,RO,8,8,0,2,2,1,0,12,0,1,3,8,0,6,0,1,116,68,111,7,534,1,117,70,96,11,431,0,17,18,837,726
2020-02-17,RR,8,8,0,1,0,2,0,1,0,3,0,1,0,1,0,0,39,13,36,0,143,0,49,24,51,1,159,0,4,5,231,284
2020-02-17,RS,8,8,0,29,12,19,2,111,0,42,12,45,1,122,0,5,1584,801,1442,77,5222,10,1648,800,1604,79,5761,0,173,222,9131,9902
2020-02-17,SC,8,8,0,11,11,11,0,56,0,15,8,11,0,63,0,4,788,403,681,28,2761,3,755,366,682,19,2702,0,89,97,4665,4527
2020-02-17,SE,8,8,1,3,3,5,0,13,0,11,3,13,1,15,0,5,202,123,261,17,796,0,226,120,262,15,756,0,25,43,1404,1379
2020-02-17,SP,8,8,1,160,64,113,3,406,1,173,92,102,6,471,0,25,8813,3142,5835,190,19919,40,8426,3048,5462,243,20131,0,747,845,37924,37350
2020-02-17,TO,8,8,0,3,0,1,0,7,1,1,2,1,0,4,0,2,98,50,69,5,386,1,119,60,79,4,337,0,11,9,610,600
2020-02-18,AC,8,8,0,2,0,4,0,9,0,0,0,1,0,6,0,1,102,31,45,1,252,1,108,30,62,5,313,0,15,7,432,519
2020-02-18,AL,8,8,0,9,3,4,1,14,0,6,3,2,0,21,0,0,271,168,236,10,937,2,267,200,269,13,1213,0,31,32,1622,1964
2020-02-18,AM,8,8,0,13,0,6,2,32,0,4,1,5,0,18,0,5,245,69,235,20,1050,5,272,99,295,18,968,0,53,28,1624,1657
2020-02-18,AP,8,8,0,3,0,0,0,4,0,2,2,0,0,0,0,0,53,17,51,3,140,1,39,32,41,2,136,0,7,4,264,251
2020-02-18,BA,8,8,0,21,19,26,0,82,0,13,10,27,0,83,0,4,797,786,1050,21,4491,10,713,761,1045,16,4380,0,148,133,7149,6925
2020-02-18,CE,8,8,0,23,7,18,0,47,0,20,8,12,0,64,0,6,833,308,620,18,2968,7,856,366,633,14,3025,0,95,104,4753,4901
2020-02-18,DF,8,8,0,6,0,5,1,20,0,12,1,6,0,18,0,3,401,108,290,18,901,5,442,125,321,9,926,0,32,37,1721,1828
2020-02-18,ES,8,8,0,8,4,8,0,30,0,15,3,10,0,36,0,6,575,193,487,2,1636,5,602,182,524,1,1701,0,50,64,2899,3015
2020-02-18,GO,8,8,0,12,8,11,0,46,1,12,8,15,0,50,0,6,773,379,511,16,1926,7,794,413,530,19,1864,0,77,86,3611,3627
2020-02-18,MA,8,8,0,11,1,7,0,27,0,7,7,2,0,22,0,1,266,191,244,11,1300,1,221,210,174,9,1232,0,46,38,2013,1847
2020-02-18,MG,8,8,0,42,16,26,6,164,0,54,30,42,6,167,0,20,2559,1292,2333,263,8290,14,2647,1384,2320,232,8243,0,254,299,14757,14840
2020-02-18,MS,8,8,0,14,2,7,1,16,0,6,1,3,0,21,0,3,405,168,250,9,972,3,398,177,253,8,978,0,40,31,1807,1817
2020-02-18,MT,8,8,0,3,1,2,0,9,0,2,0,4,0,19,0,2,100,65,92,3,1006,2,117,53,104,8,1139,0,15,25,1268,1423
2020-02-18,PA,8,8,0,2,4,4,0,25,0,3,2,3,0,14,0,1,263,154,188,24,1196,1,254,179,201,24,1074,0,35,22,1826,1733
2020-02-18,PB,8,8,0,12,7,11,1,32,0,18,6,10,1,26,0,5,544,319,484,15,1802,4,573,294,456,22,1733,0,63,61,3169,3082
2020-02-18,PE,8,8,0,22,21,35,4,84,0,25,11,27,0,83,0,2,960,578,1666,47,3972,6,1032,634,1737,60,4063,0,166,146,7225,7532
2020-02-18,PI,8,8,0,7,2,5,0,25,0,4,3,6,0,16,0,3,290,224,239,8,869,2,254,179,184,6,794,0,39,29,1633,1419
2020-02-18,PR,8,8,0,19,9,17,0,87,0,32,14,22,0,106,0,9,1334,571,1227,45,4461,11,1391,605,1158,43,4603,0,132,174,7647,7811
2020-02-18,RJ,8,8,0,47,17,55,0,205,0,56,21,59,6,193,0,17,2777,1124,3016,5,9035,11,2930,1149,2702,221,8776,0,324,335,15974,15789
2020-02-18,RN,8,8,0,6,5,1,1,14,0,12,3,5,0,17,0,1,374,141,251,11,927,1,347,139,304,10,1049,0,27,37,1705,1850
2020-02-18,RO,8,8,0,0,3,2,0,11,0,4,2,1,0,12,0,1,116,71,113,7,545,1,121,72,97,11,443,0,16,19,853,745
2020-02-18,RR,8,8,0,0,0,1,0,2,0,0,0,0,0,4,0,0,39,13,37,0,145,0,49,24,51,1,163,0,3,4,234,288
2020-02-18,RS,8,8,0,30,17,23,4,118,0,44,16,32,1,123,0,5,1614,818,1465,81,5340,10,1692,816,1636,80,5884,0,192,216,9323,10118
2020-02-18,SC,8,8,0,15,8,14,0,65,0,25,9,18,0,65,0,4,803,411,695,28,2826,3,780,375,700,19,2767,0,102,117,4767,4644
2020-02-18,SE,8,8,0,3,3,5,0,10,0,4,2,3,0,13,0,5,205,126,266,17,806,0,230,122,265,15,769,0,21,22,1425,1401
2020-02-18,SP,8,8,0,165,63,117,5,420,1,193,67,130,2,438,0,25,8978,3205,5952,195,20339,41,8619,3115,5592,245,20569,0,770,831,38694,38181
2020-02-18,TO,8,8,0,1,1,2,0,6,0,2,3,2,2,12,0,2,99,51,71,5,392,1,121,63,81,6,349,0,10,21,620,621
2020-02-19,AC,8,8,0,2,0,1,0,7,0,2,0,1,0,7,0,1,104,31,46,1,259,1,110,30,63,5,320,0,10,10,442,529
2020-02-19,AL,8,8,0,9,3,5,0,21,0,5,4,5,0,18,0,0,280,171,241,10,958,2,272,204,274,13,1231,0,38,32,1660,1996
2020-02-19,AM,8,8,0,8,1,6,0,24,0,7,4,4,1,13,0,5,253,70,241,20,1074,5,279,103,299,19,981,0,39,29,1663,1686
2020-02-19,AP,8,8,0,1,1,0,0,3,0,2,0,1,0,6,0,0,54,18,51,3,143,1,41,32,42,2,142,0,5,9,269,260
2020-02-19,BA,8,8,1,14,27,27,1,90,0,10,19,19,1,88,0,5,811,813,1077,22,4581,10,723,780,1064,17,4468,0,160,137,7309,7062
2020-02-19,CE,8,8,0,20,7,26,0,49,0,21,2,12,0,57,0,6,853,315,646,18,3017,7,877,368,645,14,3082,0,102,92,4855,4993
2020-02-19,DF,8,8,1,2,5,10,0,16,0,8,2,3,1,13,0,4,403,113,300,18,917,5,450,127,324,10,939,0,34,27,1755,1855
2020-02-19,ES,8,8,0,13,3,8,0,33,0,10,1,10,0,37,0,6,588,196,495,2,1669,5,612,183,534,1,1738,0,57,58,2956,3073
2020-02-19,GO,8,8,0,10,6,6,0,35,0,13,15,6,1,32,0,6,783,385,517,16,1961,7,807,428,536,20,1896,0,57,67,3668,3694
2020-02-19,MA,8,8,0,2,4,4,0,30,0,5,3,7,0,21,0,1,268,195,248,11,1330,1,226,213,181,9,1253,0,40,36,2053,1883
2020-02-19,MG,8,8,0,37,25,42,1,147,0,36,27,45,7,187,0,20,2596,1317,2375,264,8437,14,2683,1411,2365,239,8430,0,252,302,15009,15142
2020-02-19,MS,8,8,0,8,9,8,0,23,0,9,2,5,0,26,0,3,413,177,258,9,995,3,407,179,258,8,1004,0,48,42,1855,1859
2020-02-19,MT,8,8,0,2,4,1,0,24,0,3,2,1,0,32,0,2,102,69,93,3,1030,2,120,55,105,8,1171,0,31,38,1299,1461
2020-02-19,PA,8,8,0,8,4,5,1,21,0,4,2,9,0,26,0,1,271,158,193,25,1217,1,258,181,210,24,1100,0,39,41,1865,1774
2020-02-19,PB,8,8,0,4,9,16,0,50,0,12,5,6,0,41,0,5,548,328,500,15,1852,4,585,299,462,22,1774,0,79,64,3248,3146
2020-02-19,PE,8,8,0,21,11,23,0,90,0,20,6,36,1,76,0,2,981,589,1689,47,4062,6,1052,640,1773,61,4139,0,145,139,7370,7671
2020-02-19,PI,8,8,0,4,3,4,0,25,0,2,7,3,0,23,0,3,294,227,243,8,894,2,256,186,187,6,817,0,36,35,1669,1454
2020-02-19,PR,8,8,0,29,10,23,0,87,0,33,6,26,2,88,0,9,1363,581,1250,45,4548,11,1424,611,1184,45,4691,0,149,155,7796,7966
2020-02-19,RJ,8,8,0,52,23,61,0,164,1,68,29,75,4,176,0,17,2829,1147,3077,5,9199,12,2998,1178,2777,225,8952,0,300,353,16274,16142
2020-02-19,RN,8,8,0,8,0,9,0,18,0,5,3,6,0,17,0,1,382,141,260,11,945,1,352,142,310,10,1066,0,35,31,1740,1881
2020-02-19,RO,8,8,0,2,0,4,0,4,0,3,1,3,1,7,0,1,118,71,117,7,549,1,124,73,100,12,450,0,10,15,863,760
2020-02-19,RR,8,8,0,1,0,0,0,2,0,1,0,2,0,4,0,0,40,13,37,0,147,0,50,24,53,1,167,0,3,7,237,295
2020-02-19,RS,8,8,0,35,14,39,1,104,0,32,11,34,1,101,0,5,1649,832,1504,82,5444,10,1724,827,1670,81,5985,0,193,179,9516,10297
2020-02-19,SC,8,8,1,12,16,12,0,61,0,12,8,22,0,53,0,5,815,427,707,28,2887,3,792,383,722,19,2820,0,102,95,4869,4739
2020-02-19,SE,8,8,0,3,2,7,0,17,0,6,2,4,0,15,0,5,208,128,273,17,823,0,236,124,269,15,784,0,29,27,1454,1428
2020-02-19,SP,8,8,0,151,76,121,8,397,1,183,49,109,3,413,0,25,9129,3281,6073,203,20736,42,8802,3164,5701,248,20982,0,753,758,39447,38939
2020-02-19,TO,8,8,0,1,3,1,0,4,0,1,0,1,0,7,0,2,100,54,72,5,396,1,122,63,82,6,356,0,9,9,629,630
2020-02-20,AC,8,8,0,3,0,1,0,3,0,4,3,0,1,4,0,1,107,31,47,1,262,1,114,33,63,6,324,0,7,12,449,541
2020-02-20,AL,8,8,0,7,4,3,1,20,0,5,2,4,0,19,0,0,287,175,244,11,978,2,277,206,278,13,1250,0,35,30,1695,2026
2020-02-20,AM,8,8,1,8,2,1,1,20,0,10,0,10,0,15,0,6,261,72,242,21,1094,5,289,103,309,19,996,0,33,35,1696,1721
2020-02-20,AP,8,8,0,1,0,0,0,1,0,1,0,0,0,4,0,0,55,18,51,3,144,1,42,32,42,2,146,0,2,5,271,265
2020-02-20,BA,8,8,0,23,19,16,1,89,0,16,15,18,0,98,0,5,834,832,1093,23,4670,10,739,795,1082,17,4566,0,148,147,7457,7209
2020-02-20,CE,8,8,0,22,7,15,0,63,0,13,8,11,1,60,0,6,875,322,661,18,3080,7,890,376,656,15,3142,0,107,93,4962,5086
2020-02-20,DF,8,8,0,9,2,3,0,22,0,7,2,9,0,22,0,4,412,115,303,18,939,5,457,129,333,10,961,0,36,40,1791,1895
2020-02-20,ES,8,8,0,7,8,13,0,38,0,12,6,10,0,30,0,6,595,204,508,2,1707,5,624,189,544,1,1768,0,66,58,3022,3131
2020-02-20,GO,8,8,1,12,4,9,0,34,0,13,7,14,0,27,0,7,795,389,526,16,1995,7,820,435,550,20,1923,0,60,61,3728,3755
2020-02-20,MA,8,8,0,4,5,3,0,25,0,8,3,3,0,18,0,1,272,200,251,11,1355,1,234,216,184,9,1271,0,37,32,2090,1915
2020-02-20,MG,8,8,0,49,27,44,1,170,0,56,30,54,5,162,0,20,2645,1344,2419,265,8607,14,2739,1441,2419,244,8592,0,291,307,15300,15449
2020-02-20,MS,8,8,1,15,3,8,0,16,0,6,0,6,0,22,0,4,428,180,266,9,1011,3,413,179,264,8,1026,0,43,34,1898,1893
2020-02-20,MT,8,8,0,2,3,3,0,23,0,1,2,1,0,18,0,2,104,72,96,3,1053,2,121,57,106,8,1189,0,31,22,1330,1483
2020-02-20,PA,8,8,0,4,3,3,1,20,0,7,3,1,1,20,0,1,275,161,196,26,1237,1,265,184,211,25,1120,0,31,32,1896,1806
2020-02-20,PB,8,8,0,9,6,10,0,38,0,10,3,3,1,30,0,5,557,334,510,15,1890,4,595,302,465,23,1804,0,63,47,3311,3193
2020-02-20,PE,8,8,1,15,14,37,1,59,0,18,20,37,3,101,0,3,996,603,1726,48,4121,6,1070,660,1810,64,4240,0,127,179,7497,7850
2020-02-20,PI,8,8,0,4,4,5,0,23,0,5,2,2,1,13,0,3,298,231,248,8,917,2,261,188,189,7,830,0,36,23,1705,1477
2020-02-20,PR,8,8,0,30,14,12,0,67,0,33,15,18,0,92,0,9,1393,595,1262,45,4615,11,1457,626,1202,45,4783,0,123,158,7919,8124
2020-02-20,RJ,8,8,0,51,19,56,0,177,0,63,21,64,6,209,0,17,2880,1166,3133,5,9376,12,3061,1199,2841,231,9161,0,303,363,16577,16505
2020-02-20,RN,8,8,0,6,3,11,0,18,0,9,3,9,0,25,0,1,388,144,271,11,963,1,361,145,319,10,1091,0,38,46,1778,1927
2020-02-20,RO,8,8,0,1,3,0,0,9,0,2,0,1,0,11,0,1,119,74,117,7,558,1,126,73,101,12,461,0,13,14,876,774
2020-02-20,RR,8,8,0,4,0,0,0,0,0,1,0,1,0,4,0,0,44,13,37,0,147,0,51,24,54,1,171,0,4,6,241,301
2020-02-20,RS,8,8,0,36,17,36,3,108,0,15,11,21,1,124,0,5,1685,849,1540,85,5552,10,1739,838,1691,82,6109,0,200,172,9716,10469
2020-02-20,SC,8,8,0,16,9,13,0,56,0,22,13,11,0,64,0,5,831,436,720,28,2943,3,814,396,733,19,2884,0,94,110,4963,4849
2020-02-20,SE,8,8,0,4,2,3,0,9,0,7,1,3,0,6,0,5,212,130,276,17,832,0,243,125,272,15,790,0,18,17,1472,1445
2020-02-20,SP,8,8,0,157,72,101,3,421,0,181,72,117,1,415,0,25,9286,3353,6174,206,21157,42,8983,3236,5818,249,21397,0,754,786,40201,39725
2020-02-20,TO,8,8,0,1,0,1,0,10,0,1,1,4,0,7,0,2,101,54,73,5,406,1,123,64,86,6,363,0,12,13,641,643
2020-02-21,AC,8,8,0,3,0,1,0,6,0,0,0,0,0,11,0,1,110,31,48,1,268,1,114,33,63,6,335,0,10,11,459,552
2020-02-21,AL,8,8,0,7,4,7,1,15,0,8,3,7,0,31,0,0,294,179,251,12,993,2,285,209,285,13,1281,0,34,49,1729,2075
2020-02-21,AM,8,8,0,6,2,8,0,22,0,4,0,3,0,17,0,6,267,74,250,21,1116,5,293,103,312,19,1013,0,38,24,1734,1745
2020-02-21,AP,8,8,0,1,0,0,0,3,0,1,1,2,0,1,0,0,56,18,51,3,147,1,43,33,44,2,147,0,4,5,275,270
2020-02-21,BA,8,8,0,15,22,17,1,95,0,11,17,30,0,93,0,5,849,854,1110,24,4765,10,750,812,1112,17,4659,0,150,151,7607,7360
2020-02-21,CE,8,8,0,17,8,17,0,53,0,21,11,23,0,67,0,6,892,330,678,18,3133,7,911,387,679,15,3209,0,95,122,5057,5208
2020-02-21,DF,8,8,0,9,4,11,0,21,0,10,2,3,0,19,0,4,421,119,314,18,960,5,467,131,336,10,980,0,45,34,1836,1929
2020-02-21,ES,8,8,0,8,3,9,0,20,0,12,4,12,0,37,0,6,603,207,517,2,1727,5,636,193,556,1,1805,0,40,65,3062,3196
2020-02-21,GO,8,8,0,11,13,11,0,34,0,15,4,11,0,36,0,7,806,402,537,16,2029,7,835,439,561,20,1959,0,69,66,3797,3821
2020-02-21,MA,8,8,0,0,3,2,0,27,0,5,2,7,0,27,0,1,272,203,253,11,1382,1,239,218,191,9,1298,0,32,41,2122,1956
2020-02-21,MG,8,8,1,51,29,59,5,165,0,47,28,66,4,193,0,21,2696,1373,2478,270,8772,14,2786,1469,2485,248,8785,0,310,338,15610,15787
2020-02-21,MS,8,8,0,9,9,7,0,14,0,6,4,2,0,21,0,4,437,189,273,9,1025,3,419,183,266,8,1047,0,39,33,1937,1926
2020-02-21,MT,8,8,0,1,2,2,0,17,0,3,0,0,0,26,0,2,105,74,98,3,1070,2,124,57,106,8,1215,0,22,29,1352,1512
2020-02-21,PA,8,8,0,2,0,2,0,23,1,7,6,4,0,20,0,1,277,161,198,26,1260,2,272,190,215,25,1140,0,27,38,1923,1844
2020-02-21,PB,8,8,0,8,4,6,0,34,0,9,7,12,0,37,0,5,565,338,516,15,1924,4,604,309,477,23,1841,0,52,65,3363,3258
2020-02-21,PE,8,8,0,27,14,43,3,86,0,22,18,43,0,65,0,3,1023,617,1769,51,4207,6,1092,678,1853,64,4305,0,173,148,7670,7998
2020-02-21,PI,8,8,0,7,6,7,0,19,0,4,5,4,0,14,0,3,305,237,255,8,936,2,265,193,193,7,844,0,39,27,1744,1504
2020-02-21,PR,8,8,0,26,13,26,0,100,0,25,11,22,0,93,0,9,1419,608,1288,45,4715,11,1482,637,1224,45,4876,0,165,151,8084,8275
2020-02-21,RJ,8,8,0,46,22,62,0,173,0,55,37,69,2,177,0,17,2926,1188,3195,5,9549,12,3116,1236,2910,233,9338,0,303,340,16880,16845
2020-02-21,RN,8,8,0,11,1,3,0,26,0,4,2,10,0,17,0,1,399,145,274,11,989,1,365,147,329,10,1108,0,41,33,1819,1960
2020-02-21,RO,8,8,0,1,2,4,0,8,0,2,0,4,0,8,0,1,120,76,121,7,566,1,128,73,105,12,469,0,15,14,891,788
2020-02-21,RR,8,8,0,1,0,0,0,3,0,2,0,1,0,1,0,0,45,13,37,0,150,0,53,24,55,1,172,0,4,4,245,305
2020-02-21,RS,8,8,1,35,13,27,0,124,0,31,22,34,2,115,0,6,1720,862,1567,85,5676,10,1770,860,1725,84,6224,0,200,204,9916,10673
